word,frequency
coign,0.000016465709
chary,0.000009407340
chasm,0.000000048125
cheek,0.000000073334
cutey,0.000001405945
cents,0.000000154688
crepe,0.000032214122
clods,0.000144310422
chalk,0.000000247501
ceded,0.000619552946
clime,0.000215590785
calms,0.000013456735
charm,0.000177647467
coins,0.000261873521
chivy,0.000002031573
coops,0.000078879568
camel,0.000000606149
carat,0.000012418605
capes,0.000067972325
caves,0.000259717051
chili,0.000000524794
clans,0.000074953923
carte,0.000000152397
cloak,0.000000216564
clump,0.000000271564
chess,0.000000415940
chips,0.000000721879
craft,0.000815600298
cones,0.001272793563
child,0.009985970001
coble,0.000049267647
curio,0.000000207397
curry,0.000000391877
calfs,0.000001825322
climb,0.000000154688
cloak,0.000084568660
coomb,0.000004555857
caste,0.000000590107
cotta,0.000135791108
cense,0.000016219353
chums,0.000000046979
clays,0.000742181799
coped,0.000160698214
craft,0.004862849755
clink,0.000000090521
crags,0.000032771000
cushy,0.000002135844
chuck,0.000410663028
canty,0.000040621144
crore,0.000001113756
crawl,0.001383258187
choke,0.000000168438
coast,0.006348227421
color,0.004275793954
carpi,0.000044338247
chivy,0.000000921255
cramp,0.000062182400
cells,0.000000076771
cared,0.000017111962
codex,0.000000732191
cruet,0.000025934924
cadis,0.000005934301
chain,0.000000045834
comfy,0.000101923540
comic,0.003548816295
canst,0.000000038959
clefs,0.000033724338
curls,0.000039214054
cynic,0.000000077917
cater,0.000065689814
clunk,0.000012142458
croak,0.000013868091
cycad,0.000005406069
could,0.000000425106
civvy,0.000000908650
creek,0.008536203871
coves,0.000149899826
curse,0.000000178751
carat,0.000000486982
cesta,0.000009523069
cheer,0.002013500667
crash,0.002946013226
civil,0.013609668032
curio,0.000000055000
cures,0.000916434144
cures,0.000000209689
campy,0.000035089033
carps,0.000015880185
crump,0.000000076771
cadgy,0.000000174168
codon,0.000000319689
cries,0.000161233321
crony,0.000005294923
coupe,0.000211316805
colly,0.000020162186
cokes,0.000035624140
cotty,0.000005252527
curbs,0.000021159066
child,0.082831008328
caper,0.000000336877
croup,0.000000152397
cavil,0.000005136797
chugs,0.000000339168
codon,0.000019494162
cynic,0.000101238328
cargo,0.003357262924
caved,0.000177228090
clown,0.000001603029
caulk,0.000021491359
cycle,0.000001548029
conga,0.000000051563
crape,0.000096956327
culpa,0.000000907505
chews,0.000000068750
cases,0.003057660357
chops,0.000556213248
colza,0.000009736195
crews,0.000178786431
clank,0.000000169584
corky,0.000049973484
cubby,0.000000056146
cured,0.002412664053
cozen,0.000008664836
crump,0.000186798138
comae,0.000007780248
clepe,0.000000452606
clonk,0.000000702399
costs,0.000000163855
cries,0.000000067605
curie,0.000399780993
circa,0.000000924692
clean,0.000000060729
curbs,0.000182072698
cents,0.007075922375
chert,0.000335440978
catty,0.000055219135
clamp,0.000000412502
crumb,0.000000113438
cavil,0.000000048125
choky,0.000005630654
colic,0.000055085072
canny,0.000174065574
climb,0.004473917567
crust,0.000001556050
chick,0.000000579795
cress,0.000098463105
crony,0.000000127188
clang,0.000022217821
clink,0.000026473468
curry,0.000657574181
codes,0.004687712822
cadre,0.000038438321
craze,0.000360753711
cubes,0.001050072221
capes,0.000192488376
circa,0.001225532280
chafe,0.000000056146
caved,0.000002342095
cello,0.000000202814
chord,0.000000357502
chute,0.000000075625
close,0.055099982889
cruet,0.000014691950
chips,0.002450435495
comes,0.000799902301
catch,0.010963854355
caves,0.001502537753
carer,0.000004045958
coign,0.000001011776
compo,0.000000076771
cowls,0.000003579602
cutup,0.000000419377
clomp,0.000010932451
croak,0.000000333439
canal,0.003467996821
chewy,0.000019309682
coats,0.000000066459
cakes,0.000000176459
churn,0.000000048125
cysts,0.000123420628
cords,0.001474444068
crypt,0.000000312814
corns,0.000118411019
chaps,0.000285944164
clash,0.001457772108
cover,0.022899875325
catty,0.000022558136
chuck,0.001346111228
crier,0.000000522503
cobby,0.000000076771
cloud,0.000000768858
chose,0.000000085938
crass,0.000031335264
curvy,0.000053916316
canna,0.000032570478
caste,0.000230500444
crate,0.000040137600
cruel,0.000000909796
corky,0.000000089375
crepe,0.000000158126
claws,0.000000168438
creek,0.000000692087
cower,0.000000061875
caret,0.000014263406
chimp,0.000014006738
chasm,0.000000248647
chore,0.000015357682
creak,0.000012738294
cries,0.003666443560
corny,0.000000127188
civic,0.003257118872
coset,0.000069154831
count,0.000000205105
cries,0.000000296772
corks,0.000012754336
cough,0.000000272710
cause,0.000003012411
cheep,0.000000320835
conch,0.000000122605
china,0.027181290766
cokes,0.000080914579
coble,0.000007451392
cowry,0.000019404786
crave,0.000000093959
coded,0.000078764984
cabal,0.000133923390
cutch,0.000006941494
cooks,0.000943187197
coals,0.001167265213
coast,0.012786675926
coeds,0.000036764250
cluck,0.000028467228
click,0.000019077076
coral,0.000639088358
coned,0.000024565646
crier,0.000000222293
caner,0.000013060275
cense,0.000000056146
clops,0.000000376981
crick,0.000000108855
covey,0.000075222050
cleat,0.000000138647
chewy,0.000074761422
coped,0.000002256157
candy,0.002216690034
clonk,0.000003451268
cuddy,0.000042875010
crags,0.000255319321
cacao,0.000000192501
cedar,0.000000255522
cutey,0.000001199694
cause,0.056813667863
cheap,0.005122409826
coven,0.000000095105
cabal,0.000000068750
crypt,0.000000233751
comma,0.000000254376
cuppy,0.000008416189
crown,0.000002990640
cacao,0.000000127188
cells,0.000000131772
coney,0.000023211264
crowd,0.012071955308
chine,0.000000331148
crate,0.000000160417
cover,0.000001658029
cause,0.000000159272
chose,0.008398305565
copse,0.000152078066
colog,0.000000374689
crape,0.000000044688
cubit,0.000000129480
credo,0.000001423132
clove,0.000000135209
candy,0.000001632821
carol,0.003342976601
coals,0.000083720739
coeds,0.000003988666
cribs,0.000000127188
cynic,0.000000087084
cones,0.000116435593
class,0.000000311668
chaps,0.000747341513
colon,0.002279958690
craze,0.000001078235
comfy,0.000007854727
crust,0.000000428544
cilia,0.000000100834
comer,0.000000444586
conic,0.000420860997
corny,0.000128280132
crook,0.000000181043
cager,0.000000685212
cases,0.000000171876
cored,0.000000077917
cater,0.000404092786
cosmo,0.000012474751
clubs,0.000864159816
clout,0.000384849563
clues,0.001970148988
couch,0.002906077294
cozen,0.000000064167
cadis,0.000005941176
coins,0.000000119167
chips,0.000244722600
cager,0.000003962312
clops,0.000003401996
creep,0.001659697616
curia,0.000000192501
cadet,0.000000145522
crane,0.000781276686
cutie,0.000017064983
camel,0.000000224584
calla,0.000052755581
cigar,0.000000165001
chert,0.000000079063
chill,0.000000270418
clown,0.000001491883
charm,0.000000273856
cadre,0.000001050735
chins,0.000171158580
cotty,0.000000184480
catty,0.000000053854
comer,0.000000137501
close,0.000000158126
crass,0.000000147813
chuck,0.000000050417
curls,0.001162325500
crops,0.000402776217
cabin,0.005242280645
clock,0.000000930421
cards,0.010015905050
coded,0.000000528232
corks,0.000132857760
coset,0.000002889806
clubs,0.004477918837
cooky,0.000000064167
chaos,0.000000747087
chime,0.000022571886
carne,0.000000252085
cinch,0.000150986081
carps,0.000004931692
claws,0.001290246985
clack,0.000000107709
creep,0.000000562607
cubic,0.000271562737
coney,0.000000074480
colds,0.000050104109
carom,0.000014759554
chore,0.000000077917
corky,0.000119995715
chirp,0.000000783754
curia,0.000000101980
canal,0.005656228794
curry,0.000000081355
chain,0.013701446311
coupe,0.000000202814
cling,0.001276124517
croup,0.000000923546
color,0.000000130626
cameo,0.000000202814
coney,0.000278560376
cowry,0.000004202938
count,0.000006825764
chill,0.002252531883
chops,0.000000101980
cuppy,0.000001098860
curse,0.003010110323
coast,0.000000036667
calls,0.000000222293
clang,0.000000135209
cross,0.027544857512
crowd,0.000280986118
chimp,0.000000123751
chock,0.000000087084
chunk,0.000000224584
clash,0.000000099688
color,0.000000143230
conch,0.000000118021
crews,0.000000050417
copes,0.000077950293
clone,0.000002878348
crone,0.000000049271
corky,0.000004742628
calms,0.000000060729
clans,0.000000248647
cider,0.000000152397
cadgy,0.000000020625
check,0.000000320835
cooch,0.000017194463
cleft,0.000000443440
cadet,0.000000333439
cubby,0.000023784184
colog,0.000000063021
close,0.003018347761
canna,0.000000085938
coral,0.000000067605
claim,0.000002440637
calyx,0.000000230314
cuffs,0.000000050417
clung,0.000009814112
crank,0.000000127188
cairn,0.000000076771
cobra,0.000000725316
cream,0.000002072823
crepe,0.000000066459
chalk,0.000000229168
cream,0.007665639960
cafes,0.000000104271
canto,0.000000253230
coper,0.000006786805
cacti,0.000000098542
camps,0.004201615764
creed,0.000000395315
chart,0.000004758670
canst,0.000000089375
curve,0.015753166443
crazy,0.000001785217
chard,0.000000119167
cried,0.000000064167
clasp,0.000000181043
cower,0.000010720471
cinch,0.000000146667
cuffs,0.000015774768
chest,0.000000450315
calms,0.000183243745
chord,0.000001012922
cured,0.000000074480
criss,0.000037635087
cruel,0.004965704862
chase,0.002855080576
clear,0.000000126042
costs,0.000000132917
cotta,0.000000387294
court,0.000000092813
cocos,0.000007985353
chewy,0.000000075625
crown,0.004012143237
charm,0.004462950740
churn,0.000000493857
cobia,0.000005618049
claws,0.000000058438
caged,0.000000395315
chief,0.000000059584
cords,0.000059224989
carol,0.000000118021
cabin,0.000002473867
cloth,0.008305424988
combo,0.000000430836
comet,0.000001038130
crops,0.000000071042
coils,0.000079163736
cliff,0.002276803049
cliff,0.000002040740
calyx,0.000000107709
crane,0.001897074241
cribs,0.000014620908
cumin,0.000000051563
canal,0.000000226876
caper,0.000000107709
cargo,0.000000417085
canoe,0.000000124896
crumb,0.000000053854
chaos,0.003323688690
circa,0.000000116876
claim,0.025228484054
clamp,0.000000255522
crime,0.002594048101
chant,0.000003014703
crest,0.002518581988
cults,0.000712399147
chubs,0.000013919654
cache,0.000000657712
cloth,0.000000664587
chime,0.000000202814
curve,0.000003366475
clout,0.000000063021
cocoa,0.000000406773
comes,0.037872559149
cease,0.000000205105
cited,0.010610115470
crush,0.001757680614
culpa,0.000000085938
crush,0.000000187918
canoe,0.000000198230
chine,0.000000269272
corps,0.005546078129
cowed,0.000005961801
crews,0.001720569175
colds,0.000000578649
chief,0.000000058438
coins,0.003097116183
coups,0.000241648313
cosmo,0.000000252085
clunk,0.000000850213
carts,0.000057086853
calla,0.000000050417
child,0.000000231460
clerk,0.000001482716
cubby,0.000000520211
cubic,0.003637154765
cults,0.000000067605
ceded,0.000000225730
comma,0.000000412502
caddy,0.000000215418
civic,0.000000296772
credo,0.000000850213
crops,0.006644903514
coact,0.000000110001
crank,0.000000937296
crawl,0.000000076771
crate,0.000000159272
cuber,0.000011858290
chaff,0.000000097396
crows,0.000000126042
carry,0.000000089375
cases,0.000000441148
campy,0.000000135209
clone,0.000000553440
combo,0.000000178751
crows,0.000000213126
cress,0.000000057292
cabby,0.000000043542
canon,0.000001356674
cutes,0.000000445731
chert,0.000000144376
chomp,0.000000098542
croon,0.000000351773
cuter,0.000000144376
demit,0.000001110318
dined,0.000071231092
ditto,0.000371117827
dicta,0.000022730012
ducat,0.000026982221
daily,0.024281010272
ditty,0.000145183552
draft,0.006879475125
drone,0.000367940415
draws,0.000123341565
dress,0.000657183450
doles,0.000048951395
diets,0.000158320598
doing,0.001175276920
denim,0.000000118021
disco,0.000327178332
dicta,0.000000183334
disks,0.000118765084
doors,0.000459553694
dandy,0.000361781529
dotty,0.000030556093
drone,0.000000611878
drool,0.000000153542
dulls,0.000058120400
daddy,0.002901857168
debug,0.000135472565
ditto,0.000264859577
demit,0.000005221589
ditch,0.001752394858
dales,0.000063587199
duros,0.000002525430
dicky,0.000011660059
dizzy,0.000833917683
droll,0.000000074480
debit,0.000252844308
dials,0.000036307060
doggy,0.000000244064
drape,0.000238830695
damed,0.000000412502
deist,0.000045195334
dicer,0.000012245583
dodge,0.001652595704
dunce,0.000017901445
decor,0.000805434413
divan,0.000000123751
drain,0.003331499876
dwell,0.003056909832
deter,0.000024115331
dicey,0.000132394841
dumpy,0.000009321402
demos,0.000137892577
denim,0.000266453440
derby,0.000136094755
delay,0.000539400350
dodgy,0.000002167928
donut,0.000030580156
dooms,0.000013227567
dopey,0.000000231460
duple,0.000007929207
daubs,0.000032085788
delis,0.000021253025
donor,0.002870344299
dowry,0.000000144376
daffy,0.000000286460
dares,0.000000092813
depth,0.000807896821
drear,0.000009771716
dally,0.000145031155
darts,0.000494693143
dater,0.000009311089
decry,0.000139322584
dummy,0.000006904827
diver,0.000111469526
dives,0.000095482778
donor,0.000240785497
draft,0.001034211515
drier,0.000026087320
datum,0.000613324164
duces,0.000100872805
ducky,0.000021856882
demur,0.000003114391
dimly,0.000054698924
dusty,0.000254107023
deuce,0.000217534128
drake,0.000070332754
drear,0.000113224951
daunt,0.000021140733
denim,0.000027022325
doggy,0.000019968539
dower,0.000113249014
debar,0.000050980676
decoy,0.000235222447
diets,0.001499225132
dated,0.000404739040
dewed,0.000000582086
dolor,0.000016544772
dosed,0.000002276782
drags,0.000014536116
dozen,0.009180726944
dozer,0.000040508852
droop,0.000283611235
dross,0.000185599591
dance,0.002537237395
deuce,0.000061944065
drupe,0.000011389641
depth,0.013499787785
dummy,0.001033651199
dunce,0.000103350109
dealt,0.000017966758
dicky,0.000149490761
disco,0.000097334454
delay,0.009365749032
demos,0.000000193647
derby,0.000996833095
divan,0.000068285139
duped,0.000005058880
dealt,0.006336029963
drawl,0.000209084710
ducks,0.001356305759
darer,0.000000559170
dares,0.000045259501
defer,0.000024627521
doled,0.000000916671
dairy,0.002192566682
degum,0.000000401044
duped,0.000238160379
decoy,0.000000128334
dirge,0.000041093230
divvy,0.000001983448
dewar,0.000023199806
dicta,0.000274391813
dingo,0.000034863302
doses,0.004793735028
ditty,0.000017030608
dicer,0.000000068750
dimes,0.000238089337
direr,0.000001473549
dieux,0.000035499243
direr,0.000006429304
doves,0.000000280731
dotty,0.000086823671
dwarf,0.000306160204
dazed,0.000736061872
droll,0.000239869971
daubs,0.000002599909
debit,0.000000758546
demur,0.000129778890
druid,0.000177723092
deeds,0.004431733498
debug,0.000251984929
decoy,0.000000661149
douse,0.000061742398
dowry,0.000637532308
dolls,0.000208525541
dozes,0.000000668024
decal,0.000061441042
dicer,0.000007516705
donut,0.000097779039
doper,0.000007560247
dumka,0.000004005854
dater,0.000009195359
dells,0.000037604150
douce,0.000061263437
depot,0.000514918350
divan,0.000238968196
dishy,0.000004554711
dwelt,0.001499654822
dawns,0.000013189755
doubt,0.000321073301
dukes,0.000353592217
davit,0.000019377286
discs,0.001048236586
ducal,0.000201200191
dough,0.000120039257
daddy,0.000010812138
dogma,0.000130465247
dozer,0.000020153019
drank,0.000033962673
drove,0.009578100529
daisy,0.000332964820
derma,0.000027079617
desks,0.000916890188
dozed,0.000323966545
diner,0.000155092769
ditty,0.000000099688
dwell,0.000062089587
deign,0.000179987270
drank,0.003737279338
drape,0.000030379634
dreck,0.000005909093
dried,0.000374548469
deeps,0.000171611186
deify,0.000040766666
diary,0.003328975592
dingo,0.000027916080
duper,0.000000261251
dines,0.000033632671
douce,0.000073965064
drink,0.000788585994
dazes,0.000002924182
dover,0.000007337954
digit,0.000158948517
dived,0.000002634284
dusts,0.000022968346
debit,0.000657076887
diner,0.000405334876
doped,0.000000928130
dared,0.000023192931
delve,0.000007533893
dream,0.002169138855
dower,0.000404284141
dense,0.000201747902
dryly,0.000005694821
daunt,0.000067373051
dates,0.000638615126
diode,0.000124106986
domes,0.000050143068
dryer,0.000075538301
deism,0.000091451716
donee,0.000349830427
decay,0.000279155067
dozen,0.000093721623
ducat,0.000051769014
drill,0.000578824092
duchy,0.000248612724
ducky,0.000035911745
dusky,0.000062877924
dulse,0.000013614861
deeds,0.000519743479
delve,0.000295238065
doped,0.000028185352
dummy,0.000154663079
deist,0.000048962853
divot,0.000000053854
dryer,0.000671427376
dairy,0.000859072290
drama,0.001624954626
delta,0.001484142451
drink,0.000000055000
duper,0.000012716523
dolly,0.000960939683
drain,0.000725575152
dozed,0.000001584696
dunes,0.000161071757
diode,0.001192285757
dogma,0.001315356904
dried,0.006813506873
dotes,0.000003065120
dungy,0.000007811186
doted,0.000001373861
dying,0.000588347162
discs,0.000000052709
dodos,0.000007313891
dowel,0.000204540312
droll,0.000016015394
dries,0.000445094349
ditch,0.000139614773
doily,0.000008350876
deals,0.005244070446
dopey,0.000024603459
doves,0.000087269403
dirge,0.000181228214
dolor,0.000128521904
doped,0.000485629555
downs,0.000612007595
dosed,0.000128864510
debut,0.000110163269
deems,0.000050670154
detab,0.000000218855
drama,0.000001631675
dimly,0.001102732697
doubt,0.029132109446
dance,0.000001394486
dimer,0.000016784252
drool,0.000094019541
decor,0.000058599361
drawn,0.000354126178
dices,0.000002821056
docks,0.000128498987
drone,0.000032497145
drops,0.000000074480
dryad,0.000031161096
dulse,0.000006282636
demur,0.000000143230
dines,0.000084309700
drums,0.001981703630
dirts,0.000000575211
dares,0.000587187572
dewed,0.000008731294
douce,0.000000163855
drink,0.014993794765
daisy,0.000001806988
disco,0.000000812400
duros,0.000012534335
dormy,0.000000592399
dowel,0.000032096101
dumpy,0.000077493103
deals,0.000158144138
deans,0.000149941076
drums,0.000208168039
dwelt,0.000017394984
doted,0.000084526264
duple,0.000062623548
diary,0.000001432299
drool,0.000008154937
dishy,0.000002695014
ditto,0.000000626774
dulls,0.000002242407
deans,0.000245375728
dooms,0.000067324926
doses,0.000138311954
dross,0.000010933597
drown,0.000051125052
daffy,0.000020280207
diker,0.000000419377
daffy,0.000043956682
drawl,0.000002564388
ducks,0.000213283065
daddy,0.001148129699
drive,0.020525871885
dusky,0.000745398170
dimer,0.000288060529
dozes,0.000027181597
dieux,0.000026201904
dells,0.000049959733
dowry,0.000039900411
depot,0.001101044876
dingy,0.000501515470
divot,0.000017416755
dolls,0.001204939259
dukes,0.000323415396
dolly,0.000002567826
dewar,0.000158112055
debug,0.000000656566
diver,0.000493831472
drops,0.005466698975
demos,0.000130305976
domed,0.000013918508
darer,0.000001007193
drape,0.000000143230
dread,0.002848186062
deter,0.001093265774
docks,0.000904759189
demon,0.001730936728
domed,0.000349476362
dress,0.000000050417
deers,0.000002533450
drips,0.000015154869
drift,0.000294366082
doter,0.000001951364
divvy,0.000016730398
datum,0.000000137501
drove,0.000068374515
dents,0.000227083552
doers,0.000218045172
dunes,0.000796119886
degas,0.000288081154
drily,0.000003601372
deeps,0.000000136355
doers,0.000000262397
drupe,0.000060013326
drawn,0.022358326526
divot,0.000003264496
dingo,0.000000050417
dairy,0.000000161563
desks,0.000037926131
douse,0.000010254115
datum,0.000082334273
dimes,0.000073512458
dully,0.000012400271
darks,0.000050510882
daisy,0.001264709667
darks,0.000004422939
decoy,0.000027802642
daffy,0.000000055000
decks,0.001027582835
druid,0.000051836618
diner,0.000000191355
diner,0.000000291043
duchy,0.000261722270
dupes,0.000132015568
dyers,0.000063075009
denim,0.000000091667
dumps,0.000030866615
dense,0.000000195938
dance,0.000000057292
dogma,0.000000702399
dowdy,0.000085355851
dandy,0.000000496148
dally,0.000072477765
degas,0.000000240626
dolly,0.000150424620
dooms,0.000000126042
doily,0.000046396174
drips,0.000181051755
dying,0.008750767984
davit,0.000016862169
dazed,0.000056517371
ducky,0.000000203959
dusty,0.001758551452
death,0.008821496053
deity,0.000801390746
deity,0.000000364377
derma,0.000009142651
dowse,0.000026384093
ducky,0.000001254694
duels,0.000020148436
dotes,0.000043593451
dodge,0.000411473136
droop,0.000022883554
dwell,0.000001515945
dicky,0.000000596982
debut,0.001115159323
draws,0.000000069896
dense,0.004911262606
donee,0.000000286460
dread,0.000000441148
dumka,0.000016745294
death,0.074727073428
denys,0.000002219490
donor,0.000001926156
degum,0.000000083646
dined,0.000994452042
domes,0.000548056019
dazes,0.000000171876
divot,0.000000067605
dusts,0.000184733336
dress,0.000000449169
dries,0.000020041873
diker,0.000001459799
dumpy,0.000000073334
drain,0.000000456044
discs,0.000067359301
ditty,0.000000119167
diver,0.000000187918
defat,0.000000690941
darns,0.000007984207
delis,0.000011724226
dormy,0.000002546055
debut,0.000000097396
donee,0.000021212920
decal,0.000008850462
dupes,0.000007986499
doing,0.000000198230
deist,0.000000069896
drops,0.000190155447
duper,0.000008080458
dears,0.000008970775
deeps,0.000012699335
drive,0.003030387093
dates,0.006955621867
deers,0.000010216302
daily,0.005482850724
denys,0.000157650282
dying,0.000000067605
dough,0.002112206690
downy,0.000314390767
dread,0.000126560228
doing,0.000000074480
derby,0.000000505315
defat,0.000001875739
deign,0.000013923092
drums,0.000000090521
dowse,0.000006815451
dunce,0.000000129480
dieux,0.000000143230
deems,0.000526615077
downy,0.000066138983
drugs,0.013803580686
dumps,0.000000200522
digit,0.001944018125
dwarf,0.001293263979
drier,0.000509931658
dizzy,0.000213484733
drink,0.000000275001
dicey,0.000036980813
duels,0.000196267353
dingo,0.000000106563
doter,0.000000287606
decay,0.004582546557
drown,0.000949866294
ducts,0.000062135420
diary,0.002160267768
dated,0.006767453305
drags,0.000371601371
drily,0.000154389223
duces,0.000017314776
demos,0.000000264689
dirge,0.000000098542
dotal,0.000001793238
dives,0.000358069010
doggy,0.000061795106
dewar,0.000000096250
damps,0.000044652206
delay,0.000001317715
drift,0.000000444586
dotty,0.000000186772
debar,0.000007646185
demon,0.000336196086
donor,0.000000371252
degas,0.000006218469
ducts,0.001349482286
ditch,0.000000162709
diary,0.000001284486
deuce,0.000000236043
dregs,0.000278485897
dwell,0.000000232605
donut,0.000000634795
detab,0.000000135209
doing,0.046531384999
desex,0.000000519065
druid,0.000000389585
drama,0.007665535689
dicta,0.000000380419
dunce,0.000000049271
debug,0.000000193647
dream,0.000002623972
drill,0.003269890396
dimer,0.000000092813
decry,0.000003116683
dotal,0.000009421090
dreck,0.000010359532
ducat,0.000000083646
deist,0.000000058438
dirts,0.000002635430
dough,0.000000177605
deity,0.001877731330
delay,0.000000084792
dales,0.000075160174
deify,0.000000082500
dolly,0.000000059584
debts,0.004244270773
diver,0.000000525940
dress,0.012800411100
disco,0.000000312814
dryly,0.000467165503
drive,0.000000059584
dates,0.000000140938
dance,0.012439726138
dizzy,0.000000457190
dower,0.000000289897
debts,0.000314553476
doers,0.000012784128
dogma,0.000000365523
dregs,0.000008598377
dungy,0.000002581576
deism,0.000091613279
deuce,0.000000283022
divvy,0.000000048125
druid,0.000000134063
dears,0.000124623759
disks,0.001624664729
dream,0.000000088230
diode,0.000000239480
dents,0.000015300390
duets,0.000029259003
damps,0.000002311158
decor,0.000000116876
dices,0.000024288353
dummy,0.000000928130
drear,0.000000044688
decal,0.000000077917
duets,0.000151783585
dowdy,0.000043594597
duped,0.000000287606
dodgy,0.000022503135
doggy,0.000000087084
dared,0.003211111138
dross,0.000000239480
dwelt,0.000000680628
decks,0.000043870744
depot,0.000000503023
domes,0.000000089375
dumpo,0.000000250939
dived,0.000428429264
debts,0.000000081355
drake,0.001931663688
diety,0.000009551715
dipod,0.000000344898
daisy,0.000000477815
dazed,0.000000092813
diode,0.000000497294
delta,0.002889924399
dials,0.000298687041
dumps,0.000382960075
deify,0.000000998026
drips,0.000000161563
ducal,0.000077089767
dolor,0.000000236043
doper,0.000000671462
dukes,0.000000082500
dream,0.015580764628
divan,0.000000216564
derby,0.000000146667
depth,0.000001222610
dodos,0.000004229292
davit,0.000000049271
doffs,0.000000728754
dower,0.000000213126
dregs,0.000000119167
duals,0.000033554754
decay,0.000000407919
doves,0.000000092813
dryad,0.000000103126
drift,0.003526871183
dingy,0.000009127755
dopey,0.000043779077
dowry,0.000000044688
doubt,0.000000766566
drugs,0.001815907577
dwarf,0.000000553440
dicey,0.000000160417
datum,0.000000747087
domed,0.000000098542
dawns,0.000191578579
drown,0.000000812400
dryad,0.000023027930
deign,0.000000098542
dyers,0.000042806260
dieux,0.000000110001
decry,0.000000071042
deals,0.000000076771
dumka,0.000000150105
doled,0.000097319558
dated,0.000000222293
drill,0.000000921255
deeds,0.000000115730
drawn,0.000000476669
doors,0.010387728713
draft,0.000001455216
draws,0.004042048493
depot,0.000000475523
doles,0.000018672595
dusky,0.000000292189
dizzy,0.000002848556
doubt,0.000000044688
diety,0.000005983572
doffs,0.000009889738
dusty,0.000002471575
demon,0.000001309694
droop,0.000000507607
drown,0.000000075625
drags,0.000000635941
drawl,0.000000177605
darts,0.000038300820
dimer,0.000000304793
damed,0.000001517091
defer,0.000778983861
decor,0.000000389585
daily,0.000000080209
dryer,0.000000168438
digit,0.000000346043
ducks,0.000000246355
ditto,0.000001054172
drier,0.000000449169
drums,0.000000116876
deeds,0.000000228022
downy,0.000000093959
debit,0.000000906359
death,0.000000317397
dotty,0.000000106563
dirge,0.000000154688
doses,0.000000320835
dandy,0.000226810842
dowel,0.000000173022
downs,0.000772468620
death,0.000000108855
dolor,0.000000108855
deism,0.000000064167
dulse,0.000000053854
dully,0.000237775377
doves,0.000515658563
daddy,0.000002926473
downs,0.000000072188
duals,0.000003658664
dross,0.000000035521
darns,0.000001127506
dover,0.001566954539
dryer,0.000000110001
donut,0.000000131772
dents,0.000000061875
dries,0.000000118021
egged,0.000010884326
elect,0.000236228494
estop,0.000001297090
elope,0.000085643457
eases,0.000010226615
envoy,0.000155802043
evert,0.000122643749
egret,0.000051952348
enact,0.001038952997
envoy,0.000690855079
enact,0.000013367360
ended,0.013354803609
epode,0.000013462464
ether,0.003163126831
extra,0.012493727247
enjoy,0.000468298738
eared,0.000296790678
early,0.088639022999
ember,0.000116558198
erode,0.000007672539
excel,0.001537386160
eagre,0.000001557195
ethos,0.000822300019
elbow,0.000242845715
essay,0.001812294747
epoxy,0.000535411684
expel,0.000681871700
edict,0.000275113692
eject,0.000027582640
early,0.000000052709
ebony,0.000225770420
erase,0.000000453752
extol,0.000005422111
ended,0.000233416605
eyrie,0.000019638537
ender,0.000029334628
error,0.020570872427
ester,0.001199308605
emote,0.000000845629
elect,0.003048413435
endue,0.000002047615
elfin,0.000098937483
endow,0.000348465732
exert,0.002629557657
elder,0.001760161356
elegy,0.000247618136
ennui,0.000019448328
earls,0.000156061003
elate,0.000049495669
ester,0.000000201668
educe,0.000018800929
elves,0.000271508882
epoch,0.001880445823
eclat,0.000004237313
event,0.001120372891
every,0.129893550510
extol,0.000177189131
easel,0.000021707923
elegy,0.000281661017
excel,0.000723742955
eager,0.000245454791
equip,0.000155697772
ethyl,0.000454579606
exert,0.000016180395
eagle,0.002071401066
earth,0.037253027975
eider,0.000037751963
eerie,0.000654945626
elves,0.000133196928
emacs,0.000036201643
evens,0.000034552780
emcee,0.000006351386
essay,0.000002544909
eider,0.000046928989
evoke,0.000000709274
excel,0.000000592399
evade,0.000008562856
expos,0.000069865251
ergot,0.000148071066
easer,0.000002898973
easts,0.000006706597
elver,0.000002963140
emote,0.000000139792
emote,0.000016878211
evoke,0.001204980509
emend,0.000004661274
ester,0.000000283022
etude,0.000287237816
exile,0.000456658158
ethic,0.001336683263
eater,0.000101867394
ender,0.000000065313
erupt,0.000002296262
eying,0.000072097346
equal,0.037598212023
evoke,0.000005534403
envoi,0.000024275749
epics,0.000340749651
ethyl,0.001295499512
ender,0.000064579495
error,0.001686290251
edify,0.000002040740
embed,0.000028987439
empty,0.000564347560
elide,0.000028349207
epoxy,0.000137947577
esker,0.000016611230
ester,0.000230537111
exact,0.000366488636
eclat,0.000057344667
exams,0.000000171876
emery,0.000668439028
exile,0.003557526964
earth,0.010473603630
eking,0.000046314819
exist,0.000000551149
evert,0.000024240228
elfin,0.000032237039
edify,0.000076014970
eject,0.000220943000
evade,0.000851918816
equal,0.000000103126
escot,0.000000519065
elude,0.000400343600
expos,0.000014090384
ennui,0.000208359394
emits,0.000005549299
exits,0.000079345925
educe,0.000000858234
evict,0.000120302800
exult,0.000126891375
extra,0.001052807339
easel,0.000365190401
elope,0.000002649180
elver,0.000007894832
enter,0.004111451972
etude,0.000109460870
exalt,0.000015600600
edema,0.000000246355
ensue,0.000634846461
